larva,side,rod,length,ate,Food_conc,Food_species,fed,lit,condition,larvae_per_well,lar_ml,hpf,dpf,species
34,R,ALA,190.5,NA,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
34,L,BR,NA,NA,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
34,L,PO,NA,NA,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
34,L,ALA,177.1,NA,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
35,R,BR,NA,YES,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
35,R,PO,147.417,YES,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
35,R,ALA,186.4,YES,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
35,L,BR,191.97,YES,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
35,L,PO,148.251,YES,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
35,L,ALA,190.2,YES,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
36,R,BR,187.405,YES,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
36,R,PO,127.668,YES,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
36,R,ALA,179.6,YES,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
36,L,BR,194.183,YES,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
36,L,PO,131.53,YES,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
36,L,ALA,174.8,YES,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
37,R,BR,189.118,YES,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
37,R,PO,132.041,YES,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
37,R,ALA,200,YES,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
37,L,BR,183.394,YES,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
37,L,PO,90.516,YES,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
37,L,ALA,175.9,YES,10,D_tertiolecta,Fed,DD,FSW,100,25,72,3,Pl
38,R,BR,199.16,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
38,R,PO,153.369,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
38,R,ALA,179.6,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
38,L,BR,201.143,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
38,L,PO,162.556,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
38,L,ALA,185.6,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
39,R,BR,194.349,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
39,R,PO,122.045,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
39,R,ALA,179,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
39,L,BR,189.598,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
39,L,PO,119.108,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
39,L,ALA,177.6,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
40,R,BR,203.438,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
40,R,PO,160.619,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
40,R,ALA,202.4,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
40,L,BR,201.577,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
40,L,PO,166.176,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
40,L,ALA,206.4,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
41,R,BR,142.34,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
41,R,PO,106.329,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
41,R,ALA,214.1,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
41,L,BR,167.191,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
41,L,PO,153.354,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
41,L,ALA,200.6,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
42,R,BR,199.94,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
42,R,PO,160.179,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
42,R,ALA,186.5,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
42,L,BR,203.005,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
42,L,PO,161.601,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
42,L,ALA,178.7,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
43,R,BR,192.084,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
43,R,PO,156.11,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
43,R,ALA,216.1,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
43,L,BR,179.833,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
43,L,PO,NA,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
43,L,ALA,180.7,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
44,R,BR,188.512,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
44,R,PO,99.783,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
44,R,ALA,189.4,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
44,L,BR,187.003,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
44,L,PO,168.807,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
44,L,ALA,213.2,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
45,R,BR,188.144,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
45,R,PO,140.93,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
45,R,ALA,201.1,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
45,L,BR,196.931,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
45,L,PO,143.274,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
45,L,ALA,197.5,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
46,R,BR,171.557,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
46,R,PO,149.242,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
46,R,ALA,191.5,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
46,L,BR,183.491,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
46,L,PO,142.12,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
46,L,ALA,185.6,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
47,R,BR,212.974,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
47,R,PO,160.355,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
47,R,ALA,189.4,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
47,L,BR,211.945,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
47,L,PO,175.366,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
47,L,ALA,188.5,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
48,R,BR,189.988,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
48,R,PO,172.337,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
48,R,ALA,210.2,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
48,L,BR,190.992,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
48,L,PO,164.467,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
48,L,ALA,195.6,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
49,R,BR,171.137,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
49,R,PO,103.613,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
49,R,ALA,198.8,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
49,L,BR,167.278,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
49,L,PO,144.161,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
49,L,ALA,180.7,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
50,R,BR,188.737,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
50,R,PO,NA,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
50,R,ALA,224.1,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
50,L,BR,180.124,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
50,L,PO,161.271,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
50,L,ALA,183.5,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
51,R,BR,193.388,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
51,R,PO,159.437,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
51,R,ALA,180.5,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
51,L,BR,191.757,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
51,L,PO,144.369,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
51,L,ALA,187.6,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
52,R,BR,NA,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
52,R,PO,NA,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
52,R,ALA,NA,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
52,L,BR,104.184,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
52,L,PO,NA,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
52,L,ALA,NA,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
53,R,BR,190.815,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
53,R,PO,150.96,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
53,R,ALA,207.9,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
53,L,BR,187.723,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
53,L,PO,81.848,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
53,L,ALA,194.6,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
54,R,BR,184.529,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
54,R,PO,162.07,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
54,R,ALA,185,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
54,L,BR,190.064,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
54,L,PO,168.981,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
54,L,ALA,195,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
55,R,BR,168.918,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
55,R,PO,153.905,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
55,R,ALA,199.6,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
55,L,BR,169.868,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
55,L,PO,141.829,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
55,L,ALA,188.5,NO,0,NO,Starved,DD,FSW,100,25,72,3,Pl
56,R,BR,168.661,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
56,R,PO,133.42,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
56,R,ALA,174.3,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
56,L,BR,165.757,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
56,L,PO,138.519,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
56,L,ALA,175.4,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
57,R,BR,195.817,NO,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
57,R,PO,136.588,NO,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
57,R,ALA,172.5,NO,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
57,L,BR,195.888,NO,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
57,L,PO,131.021,NO,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
57,L,ALA,157,NO,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
58,R,BR,198.213,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
58,R,PO,159.531,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
58,R,ALA,193.7,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
58,L,BR,196.577,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
58,L,PO,164.736,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
58,L,ALA,175.1,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
59,R,BR,205.973,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
59,R,PO,127.824,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
59,R,ALA,177.3,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
59,L,BR,199.4,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
59,L,PO,109.017,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
59,L,ALA,180.5,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
60,R,BR,187.257,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
60,R,PO,139.731,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
60,R,ALA,184.1,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
60,L,BR,199.488,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
60,L,PO,137.348,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
60,L,ALA,197.3,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
62,R,BR,190.04,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
62,R,PO,127.037,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
62,R,ALA,172.4,,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
62,L,BR,194.867,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
62,L,PO,129.417,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
62,L,ALA,171.6,,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
63,R,BR,192.126,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
63,R,PO,139.268,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
63,R,ALA,187.1,,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
63,L,BR,187.345,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
63,L,PO,147.131,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
63,L,ALA,185,,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
64,R,BR,156.767,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
64,R,PO,156.422,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
64,R,ALA,192.3,,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
64,L,BR,186.646,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
64,L,PO,157.196,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
64,L,ALA,188,,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
65,R,BR,193.567,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
65,R,PO,135.557,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
65,R,ALA,162.5,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
65,L,BR,199.804,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
65,L,PO,116.172,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
65,L,ALA,173.3,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
66,R,BR,215.255,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
66,R,PO,175.408,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
66,R,ALA,186,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
66,L,BR,213.036,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
66,L,PO,149.054,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
66,L,ALA,191,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
67,R,BR,191.791,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
67,R,PO,131.853,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
67,R,ALA,185.5,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
67,L,BR,193.374,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
67,L,PO,127.925,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
67,L,ALA,181.5,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
68,R,BR,NA,NO,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
68,R,PO,129.507,NO,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
68,R,ALA,NA,NO,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
68,L,BR,176.975,NO,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
68,L,PO,128.066,NO,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
68,L,ALA,180.1,NO,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
69,R,BR,NA,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
69,R,PO,135.794,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
69,,ALA,171.9,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
69,L,BR,186.042,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
69,L,PO,117.914,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
69,,ALA,179,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
70,R,BR,195.051,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
70,R,PO,158.285,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
70,R,ALA,191.2,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
70,L,BR,188.436,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
70,L,PO,159.792,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
70,L,ALA,194.2,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
71,R,BR,173.383,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
71,R,PO,145.507,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
71,R,ALA,183.9,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
71,L,BR,178.058,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
71,L,PO,149.272,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
71,L,ALA,179.9,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
72,R,BR,180.872,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
72,R,PO,132.406,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
72,R,ALA,175.5,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
72,L,BR,190.512,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
72,L,PO,119.763,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
72,L,ALA,154,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
73,R,BR,179.003,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
73,R,PO,130.821,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
73,R,ALA,163.2,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
73,L,BR,190.675,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
73,L,PO,121.504,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
73,L,ALA,NA,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
74,R,BR,183.518,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
74,R,PO,130.161,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
74,R,ALA,167.5,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
74,L,BR,185.002,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
74,L,PO,138.511,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
74,L,ALA,181.6,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
75,R,BR,178.522,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
75,R,PO,123.419,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
75,R,ALA,150.4,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
75,L,BR,160.885,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
75,L,PO,123.165,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
75,L,ALA,157.8,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
76,R,BR,191.603,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
76,R,PO,121.541,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
76,R,ALA,176.4,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
76,L,BR,195.703,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
76,L,PO,129.667,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
76,L,ALA,175.8,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
77,R,BR,176.406,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
77,R,PO,146.384,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
77,R,ALA,161.2,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
77,L,BR,187.05,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
77,L,PO,156.789,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
77,L,ALA,161.8,YES,10,D_tertiolecta,Fed,DD,FSW,200,50,72,3,Pl
78,R,BR,171.236,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
78,R,PO,128.198,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
78,R,ALA,185.6,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
78,L,BR,168.303,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
78,L,PO,156.109,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
78,L,ALA,195.1,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
79,R,BR,207.62,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
79,R,PO,114.971,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
79,R,ALA,215.2,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
79,L,BR,208.628,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
79,L,PO,171.64,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
79,L,ALA,220.1,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
80,R,BR,144.531,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
80,R,PO,103.799,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
80,R,ALA,NA,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
80,L,BR,161.575,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
80,L,PO,109.537,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
80,L,ALA,NA,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
81,R,BR,142.227,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
81,R,PO,126.714,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
81,R,ALA,NA,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
81,L,BR,156.729,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
81,L,PO,124.155,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
81,L,ALA,NA,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
82,R,BR,144.988,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
82,R,PO,149.471,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
82,R,ALA,195.1,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
82,L,BR,169.042,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
82,L,PO,152.273,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
82,L,ALA,193.7,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
83,R,BR,204.995,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
83,R,PO,142.003,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
83,R,ALA,189.9,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
83,L,BR,200.25,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
83,L,PO,143.067,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
83,L,ALA,180.4,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
84,R,BR,158.151,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
84,R,PO,128.478,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
84,R,ALA,192.3,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
84,L,BR,155.278,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
84,L,PO,127.221,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
84,L,ALA,158.3,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
85,R,BR,196.399,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
85,R,PO,138.62,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
85,R,ALA,213.4,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
85,L,BR,197.607,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
85,L,PO,NA,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
85,L,ALA,192,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
86,R,BR,177.243,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
86,R,PO,115.788,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
86,R,ALA,173.1,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
86,L,BR,163.398,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
86,L,PO,135.38,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
